Pair,1H Close,1H RSI,1H EMA50,1H EMA200,4H Close,4H RSI,4H EMA50,4H EMA200,1D Close,1D RSI,1D EMA50,1D EMA200,1H Close/EMA50,1H Close/EMA200,4H Close/EMA50,4H Close/EMA200,1D Close/EMA50,1D Close/EMA200
BTM/BTC,1.666e-05,52.34455991239456,1.6513428925184273e-05,1.6279925748894858e-05,1.666e-05,51.15705818322618,1.6617653219926413e-05,2.6724670891186284e-05,1.583e-05,28.4027148157915,3.0486091602653474e-05,7.236665159482659e-05,1.008875871600004,1.0233461906993613,1.0025483008649385,0.6233940192503705,0.5192531796572498,0.21874716670090713
BTS/BTC,1.853e-05,46.195546326090486,1.8727960057277545e-05,2.030980044615736e-05,1.834e-05,34.43240596846248,2.007396654843772e-05,2.34564496001755e-05,1.895e-05,28.583283502714576,2.3806610916117074e-05,2.6384864768648495e-05,0.9894297052817229,0.9123674084895256,0.913621129921995,0.7818745084022768,0.7959973835322713,0.7182147858690985
BTX/BTC,0.000217,36.476480713775246,0.0002260384974568973,0.00022047055458517003,0.000217,43.397517913539076,0.00022431081519537832,0.00024002025712261557,0.00022999999999999998,48.23243161374457,0.00027013938153628544,0.0008512392320049326,0.9600134598372083,0.9842584213039237,0.9674076562513917,0.9040903572115767,0.8514123290428356,0.27019431359886764
BUBO/USDT,0.0145,96.71394737714851,0.01312114995036903,0.01337839588138765,0.0145,73.25143222204855,0.01352949708150585,0.01642065538945501,0.011470000000000001,34.441425014222695,0.018200099947059744,0.01487517102415139,1.1050860675204912,1.0838369658482565,1.0717323720643526,0.8830341820163639,0.6302163193259276,0.7710835715016158
BURST/BTC,1.28e-06,43.71993823919937,1.3118559284557654e-06,1.409745323729773e-06,1.33e-06,47.780333952477356,1.3973284044711795e-06,1.7078084313552848e-06,1.29e-06,27.182277324062827,1.8889192450777568e-06,2.648281671074284e-06,0.9757169001833423,0.9079654164863588,0.9518163344738848,0.7787758718022822,0.6829302011515571,0.4871083065256828
BYC/BTC,3.6e-05,43.80640534549769,3.6092600294575176e-05,3.647420766296005e-05,3.6e-05,45.026040692365335,3.668627489117999e-05,4.609131895440212e-05,3.6e-05,23.378745282857146,4.99091741095105e-05,7.258181290925517e-05,0.9974343689892275,0.986998822089791,0.9812934157742742,0.7810581431964357,0.7213102729572113,0.49599201999829784
C20/BTC,0.00010949999999999999,20.348091461584264,0.00011323373010780647,0.00011972446707473904,0.00010949999999999999,32.0663968612265,0.0001191238576126683,0.00013135569975843457,0.0001151,32.90497090897085,0.00013810248516418923,0.0001399424502768183,0.9670263436146482,0.9146000201583162,0.9192113334344802,0.8336143783739298,0.8334390207617067,0.8224809539372951
CAG/BTC,1.4999999999999999e-05,47.90948434266967,1.5178012684511606e-05,1.623597132295865e-05,1.4999999999999999e-05,42.9718527454978,1.614014818261257e-05,1.8138899975874608e-05,1.591e-05,37.65001113572824,1.8629656436620793e-05,2.4811971998515235e-05,0.9882716737552038,0.923874506897477,0.9293594972169569,0.8269520213436614,0.8540146756933908,0.6412227130093514
CAN/BTC,8.06e-06,27.698679056829352,8.56665249672e-06,9.088030714502424e-06,8.06e-06,30.921972976406952,9.244035492511624e-06,1.1882832903609156e-05,9.36e-06,28.84609368593956,1.339243384729325e-05,2.668896306277764e-05,0.9408575873815372,0.8868808054464516,0.8719135713541144,0.6782894336208286,0.6989020895475062,0.35070676886110025
CANN/BTC,2.37e-06,35.55187683154422,2.428735074906709e-06,2.574379375844329e-06,2.37e-06,34.303398544139235,2.5717872230400054e-06,3.0596774166787706e-06,2.47e-06,22.876644119096483,3.3225950688761608e-06,5.919045798138722e-06,0.9758165987251759,0.9206102341550582,0.9215381345578502,0.7745914608777928,0.7433948310876944,0.4172969908049547
CAPP/BTC,1.8000000000000001e-06,38.98408541364974,1.9021309818607216e-06,2.0516078236916563e-06,1.8000000000000001e-06,35.67311761483229,2.0039817959729274e-06,2.041817306513328e-06,1.92e-06,44.88600491774018,2.3570701581529862e-06,2.688549653329025e-06,0.9463070719973165,0.8773606628001087,0.8982117520314626,0.8815676085505109,0.8145705775277062,0.7141396840570197
CAS/BTC,2.29e-06,34.73072870869582,2.500372701293137e-06,2.638560175583932e-06,2.29e-06,38.8877358048701,2.588866068091701e-06,3.168680792158418e-06,2.42e-06,35.76036937821744,3.489008798225488e-06,4.848618482871273e-06,0.9158634626012606,0.8678975833830309,0.8845571535062065,0.7226982300227582,0.6936067347353246,0.49911124344989
CBC/BTC,1.172e-05,26.15413991889421,1.307788450059194e-05,1.211308326887812e-05,1.17e-05,40.175471269922745,1.2597486900327368e-05,1.5808153609498848e-05,1.323e-05,50.41795879414918,1.310693627721137e-05,6.8872101808471236e-06,0.896169407175107,0.9675488676043316,0.9287566712767095,0.7401243870106166,1.0093892058514542,1.9209519751251032
CBT/BTC,2.2e-06,38.012273604214464,2.3447586895817303e-06,2.4576928640684997e-06,2.2e-06,45.57737237190635,2.393060390454682e-06,2.5969856455449617e-06,1.8000000000000001e-06,39.003979679793375,2.8899120460802436e-06,3.1610791177425477e-06,0.9382628625176125,0.8951484671514605,0.9193248982663574,0.8471359877456479,0.6228563261783158,0.5694257982651987
CDT/BTC,1.81e-06,34.434840153257035,1.9321851304106157e-06,2.1928320823398628e-06,1.81e-06,30.639667815086717,2.1738639596687544e-06,2.8895968279638666e-06,1.93e-06,21.497762103489084,3.2510353825916814e-06,5.572939682653578e-06,0.936763238424959,0.8254165991901389,0.8326187993271673,0.6263849622493541,0.5936570270303949,0.3463163267327923
CFI/BTC,3.51e-06,41.090559374024636,3.674725178352291e-06,4.170678811945906e-06,3.47e-06,29.66231243017601,4.11789461410933e-06,4.8580778676843336e-06,3.93e-06,33.553524375266235,5.3028142112350765e-06,8.939413967309557e-06,0.955173470026362,0.8415896208421634,0.8426636242973728,0.7142742653596084,0.7411159138243059,0.43962613370088605
CHAT/BTC,2.6e-06,38.70856446740945,2.740104072315789e-06,3.036954369752464e-06,2.57e-06,27.831178167464923,3.059000193549918e-06,4.575858480646231e-06,2.8e-06,19.826833037199613,5.260928301588047e-06,7.246895608400797e-06,0.9488690689775953,0.856120864342101,0.8401437846976918,0.5616432437475751,0.5322254627866343,0.3863723380745494
CHP/BTC,2.18e-06,27.911820503713518,2.4679819645178054e-06,2.6774314058398466e-06,2.18e-06,36.096185925356046,2.664668195374492e-06,3.349657429586602e-06,2.61e-06,37.46800570008698,3.1559202181604717e-06,1.6223007745724604e-06,0.8833127759205196,0.8142132027155279,0.8181131158409098,0.6508128206617966,0.8270171042287379,1.6088262059098362
CHSB/BTC,1.43e-06,22.84307532592667,1.49276279890906e-06,1.485746594666115e-06,1.43e-06,36.724226660954315,1.4992343665295804e-06,1.6634561803012025e-06,1.53e-06,43.19039518651965,1.8065129938131152e-06,2.111219944920525e-06,0.9579552766488231,0.9624790695356481,0.9538201844386455,0.8596559482204512,0.8469355079315191,0.7246994817764453
CHX/BTC,3.02e-06,25.99177287214861,3.1668189638229643e-06,3.414664725174444e-06,3.02e-06,34.43501487299807,3.424169131720904e-06,2.5468027442429766e-06,3.18e-06,52.362485095388536,2.3312342900693194e-06,8.189189037981387e-07,0.9536383463973812,0.8844206512385248,0.8819657802598733,1.1858005127514022,1.3640842593755098,3.8831683885317436
CLAM/BTC,0.0003303,41.001727946632215,0.00033364284879430805,0.00034088913568970137,0.0003303,42.178166372615024,0.0003404105770765573,0.00037328805314162944,0.000335,31.53658628544831,0.00037846125482252833,0.00048353390855570167,0.9899807569489706,0.9689367170113035,0.970298875072018,0.8848394616976416,0.8851632650139878,0.6928159412865851
CLD/USDT,0.03,56.871477737775116,0.02860540007296412,0.02866965856268775,0.03,52.316873494197246,0.028407532781485906,0.02904164233332921,0.03,50.33782019847462,0.03132168363878572,0.07571769586956666,1.0487530299691197,1.0464024164921037,1.0560579206495524,1.0329994308059824,0.9578029184501091,0.39620856994484893
CLN/BTC,3.64e-06,21.9810789906943,3.7431434261772797e-06,3.932478194537524e-06,3.64e-06,32.92528761413705,3.905229643495355e-06,2.80647158040206e-06,3.64e-06,56.562689688849716,2.531093763479589e-06,8.857133597037631e-07,0.9724447037065272,0.9256249672423369,0.932083470702644,1.2970022662686387,1.4381134561352464,4.109681716009613
CLOAK/BTC,0.0002761,36.97168222845348,0.00028809158022400364,0.0003203006010648788,0.0002778,32.76125758169032,0.00032046830592248057,0.000447184940270453,0.0002939,24.725005353329404,0.0005157278695787376,0.00041876092970431577,0.9583758046150475,0.862002753295097,0.8668563938026315,0.6212194888137094,0.5698741862449019,0.7018324278903497
CMCT/BTC,3.81e-06,51.52210121215292,3.804539845384661e-06,3.85550977188943e-06,3.81e-06,48.70526616449802,3.858592417329856e-06,3.3065684557878082e-06,3.85e-06,52.95247505025311,2.9099948044370485e-06,1.11049439246397e-06,1.0014351682035774,0.9881961725992131,0.987406698589979,1.1522519648220155,1.3230264171364388,3.466924305180509
CND/BTC,2.86e-06,29.720131411538357,2.9969399258195547e-06,3.0857857187633967e-06,2.84e-06,37.93111940581353,3.0850742794462257e-06,3.7988785200559823e-06,2.87e-06,29.971443200217013,4.333899896939858e-06,8.00041358159619e-06,0.9543067498151113,0.9268303960996105,0.9205613034736341,0.7475890542449218,0.6622211099122273,0.35873145440906024
CNX/BTC,0.0003,44.089090451239215,0.0003019448265055973,0.00031109959364427687,0.0003,46.55403661184824,0.00030879336513442635,0.00031830945799769816,0.0003,45.798820348944865,0.000358970644497828,0.0004907287249825606,0.9935590004037996,0.964321413878256,0.97152346479142,0.9424790638868462,0.8357229333325477,0.6113357232362163
COFI/BTC,2.66e-06,35.44314763573526,2.832331015372716e-06,3.04504059291908e-06,2.66e-06,23.92952268139198,3.052245623062938e-06,3.0664892038956845e-06,3.2e-06,51.28783669782752,3.3978411316806614e-06,4.584731418160218e-06,0.9391557644790193,0.873551573067876,0.8714894960945776,0.8674415017084428,0.9417744608963503,0.6979689120555094
COIN/BTC,2.5e-05,23.090105548926722,2.575976701157621e-05,2.9071079518056e-05,2.5e-05,32.35282439699893,2.859239881542536e-05,3.071984713018105e-05,2.55e-05,42.10781864002973,2.550535815074941e-05,1.0663466703951687e-05,0.9705056722277505,0.8599611852897496,0.8743582572901407,0.8138061330207103,0.9997899205838341,2.3913423943594405
COSS/BTC,1e-05,0.0,1.0000000000000013e-05,1.000000000000002e-05,1e-05,46.18293637383047,1.0033231712091111e-05,1.2213827683511528e-05,1e-05,44.129385578575814,1.386465855536337e-05,3.163697682382803e-05,0.9999999999999988,0.9999999999999981,0.9966878356799971,0.8187441528669871,0.7212582956925128,0.316085827532936
COV/BTC,0.00012590000000000002,55.04258413517085,0.00012448626354964574,0.0001293226765373267,0.0001246,47.05041602275386,0.0001285073460349693,0.0001391110547740315,0.0001228,41.498315052782075,0.00013282903385735214,9.004411219399087e-05,1.011356565857489,0.97353382539729,0.9695943760763215,0.8956872636930048,0.9244966739114995,1.3637760094234692
COVAL/BTC,3.6e-07,29.67948793714297,3.9824825148051477e-07,4.118516597053509e-07,3.6e-07,34.148920491558066,4.1203644069148734e-07,4.723845370793784e-07,4e-07,28.240180726639252,5.167095159491689e-07,9.041473540021692e-07,0.9039587710973638,0.8741011272300155,0.8737091296969782,0.7620909910086799,0.7741293466701895,0.44240576298699236
CPT/BTC,3e-07,43.036671057924394,3.059492176437873e-07,3.2187032782672483e-07,3e-07,37.22452400973878,3.197685013536652e-07,2.424682156494489e-07,3.1e-07,59.63052545864292,2.1800789017760124e-07,7.751548902328813e-08,0.9805548852531667,0.932052364148029,0.9381787096916054,1.2372755711360053,1.421966882700699,3.999200726281506
CPY/BTC,6.6e-06,52.56021529601177,6.542698143884207e-06,7.0977462817129835e-06,6.6e-06,48.260404634567955,7.183161683996007e-06,1.0060694105628832e-05,6.7e-06,32.6890270885385,1.0823938537114876e-05,1.07759800798048e-05,1.00875813844008,0.9298726297112925,0.9188154590345247,0.6560183552651087,0.6189983412254193,0.6217531909284456
CRB/BTC,4.71e-06,52.640603859679224,4.801659042242775e-06,5.359206284171003e-06,4.71e-06,38.863981844749,5.390674124493572e-06,6.969661188770467e-06,5e-06,28.322922451350685,8.58874056550471e-06,1.3628196760815393e-05,0.9809109640154785,0.8788614862449866,0.8737311681667425,0.6757860780361551,0.5821575307655342,0.3668863964729582
CRPT/BTC,7e-05,60.553333429291534,6.922477921457374e-05,7.4383698743897e-05,6.983e-05,44.53140288390573,7.35699665372198e-05,6.94545295796822e-05,7.269999999999999e-05,48.594084196288996,7.435254817339346e-05,5.045089727388825e-05,1.0111986024978619,0.9410664054366257,0.9491644931586627,1.0054059889627074,0.9777741555065517,1.4410050946235033
CRW/BTC,4.15e-05,42.64385498326629,4.448852424735171e-05,5.136980033617741e-05,4.15e-05,35.29451536500135,5.1374918111949686e-05,5.9182633386363794e-05,4.528e-05,36.29049605552371,6.798716085946938e-05,0.0001439145970251999,0.932824828471814,0.8078676523640961,0.8077871756324454,0.7012192196496949,0.6660081025238652,0.3146310446331676
CSNO/BTC,1e-05,50.488791571025104,9.806188218845156e-06,9.683130277069464e-06,1e-05,65.59255015181029,9.558554435579864e-06,1.001821845818622e-05,9e-06,47.296464115802905,9.694429254500972e-06,1.5129773664649732e-05,1.019764232220465,1.0327238933964271,1.046183297630962,0.9981814672676327,0.9283682168108495,0.5948535780828126
CTX/BTC,5e-07,98.64711966363994,4.129601208140747e-07,4.2715106650367217e-07,5e-07,70.59710547798814,4.290495027860692e-07,5.611433881634002e-07,4e-07,42.116474043081276,5.995272638404095e-07,1.7762757525721737e-06,1.2107706647662302,1.1705460648678998,1.1653666925452837,0.8910378533309996,0.6671923432434218,0.22519026081438737
CTXC/USDT,0.2604,31.78596449732673,0.2788264884492173,0.3284636718151818,0.2604,31.632463797811432,0.3267165345227893,0.4850292198355222,0.2768,24.60071399585033,0.5481305708987848,0.3828957698953103,0.9339141393929175,0.792781736138298,0.7970211865167677,0.5368748713496148,0.5049891662603737,0.722912138924077
CURE/BTC,1.73e-05,59.99608822510212,1.7310005497053525e-05,1.8901560980843546e-05,1.73e-05,41.3468624621236,1.8641014543260286e-05,2.2789386207441768e-05,1.705e-05,25.767412900399776,2.436777410606412e-05,3.564076385088166e-05,0.9994219818673525,0.9152683218879804,0.9280610752087454,0.7591253157292479,0.6996946018043138,0.478384808791864
CV/BTC,1.7e-07,47.007135760075464,1.7549125648123398e-07,1.8918796337529646e-07,1.7e-07,42.972778031672895,1.8590710428121733e-07,2.0145192509850248e-07,1.7e-07,40.70599756542664,2.1691046190528682e-07,2.706535870057538e-07,0.9687092303551819,0.8985772507248102,0.9144351995437731,0.84387379230492,0.7837335207659549,0.6281091704001174
CVC/BTC,1.815e-05,35.006543058398,1.9037557141807032e-05,2.0986292996886114e-05,1.813e-05,24.093813796490373,2.0769508657704628e-05,2.4144151012210228e-05,1.987e-05,40.46871287068336,2.264075610920205e-05,1.122160342303454e-05,0.9533786223097958,0.8648502145039644,0.8729142464944408,0.7509065028143364,0.8776208667308637,1.770691696269798
CVCOIN/BTC,7.006e-05,43.14355142495677,7.220020781131883e-05,6.970074681493806e-05,7.006e-05,47.297298901380174,7.126805617181031e-05,5.439815720145405e-05,8.167e-05,62.2637359588072,4.9910352351886825e-05,1.800600720676221e-05,0.9703573178499452,1.0051542228954276,0.9830491213497115,1.2879112750188404,1.6363338696588567,4.535708503400387
CXO/BTC,3.55e-06,31.17802109643927,3.7711028790125223e-06,4.3535526031385765e-06,3.55e-06,31.6597841308577,4.282533677075473e-06,4.8876748595270216e-06,3.75e-06,31.81430828049944,5.23772739290667e-06,5.375913189969263e-06,0.9413691733940658,0.8154260034530703,0.8289485308669614,0.7263167256472399,0.7159593691490199,0.6975559067800797
DADI/BTC,1.285e-05,26.832294008112093,1.385043889742886e-05,1.4654551985218493e-05,1.278e-05,37.71857475223671,1.4276954434358829e-05,1.5274458755946937e-05,1.464e-05,50.08647172298715,1.5835082357432526e-05,1.032458193837721e-05,0.9277684335610059,0.8768606514181616,0.8951488959888905,0.8366908578691374,0.9245294510974496,1.4179750896820407
DAN/BTC,3.69e-06,51.270598223740905,3.7137396579608148e-06,3.9186973497790466e-06,3.69e-06,40.40540899217053,3.921940454882793e-06,4.611973566101676e-06,3.95e-06,35.7173145745331,4.860997937355763e-06,2.8173007134815307e-06,0.9936076138482335,0.9416394456203816,0.9408607913478062,0.8000913160304635,0.8125903468596577,1.4020512546275956
DASH/BTC,0.02401,16.079278917165606,0.026255489179144505,0.027563898408271392,0.02401,21.926714169424553,0.02742774551281624,0.03100048476897536,0.026930000000000003,30.558709566080374,0.03263080770011273,0.046587532049816964,0.9144754392567874,0.8710669167462561,0.8753909426781279,0.774504017563903,0.8252936993621205,0.5780516549192437
DAT/BTC,1.39e-06,22.07599044257763,1.5978255122430226e-06,1.7169947381819332e-06,1.4e-06,26.323760034883648,1.7288910588259143e-06,2.0647177024832763e-06,1.64e-06,36.71420463783078,2.227721953032179e-06,2.6783828839152143e-06,0.8699322856903957,0.8095540243016839,0.8097676211887732,0.678058796278151,0.7361780485072549,0.61230976715423
DATA/BTC,4.96e-06,25.21727824101287,5.346132882174267e-06,5.922703372014178e-06,4.96e-06,28.744930110139236,5.893753834274e-06,8.02953267187023e-06,5.25e-06,20.576860719596173,7.618486523870927e-06,3.991818176203662e-06,0.927773422269065,0.8374554132555209,0.8415689116766409,0.6177196360849632,0.6891132488782683,1.315190163544199
DATX/BTC,6.2e-07,37.68138774898646,6.435484394606282e-07,7.294539690115773e-07,6.2e-07,32.40716628062362,7.361283518532782e-07,8.435776476395816e-07,6.1e-07,35.673595809717455,7.360829920074635e-07,3.0326940729696584e-07,0.9634084429132256,0.8499508212150941,0.8422444244119749,0.7349649457104805,0.8287109016557944,2.011412906553674
DAY/BTC,0.000146,60.81927127905898,0.00014087793811359172,0.00013653523202692845,0.000146,65.13164369127162,0.0001370904904738871,0.00016293710355146153,0.00013000000000000002,42.60587962757344,0.00015127655939572055,7.715011923248285e-05,1.0363581548324359,1.0693210670430093,1.0649899894246129,0.8960512787922968,0.8593532303966293,1.6850265598198266
